region_name,Station,longitude,latitude,date,time,Twilight,net,mesh (um),net diamter (m),tow depth (m),bottom depth(m),volume (m3),CTD,Polychaeta,Amphipoda,Cirripedia,Cladocera,Copepoda,Cumacea,Anomura,Brachyura,Caridea,Pleocyemata,Euphausiacea,Isopoda,Mysida,Ostracoda,Bryozoa,Chaetognatha,Anthozoa,Hydromedusa,Siphonophora,Scyphozoa,Ctenophora,Echinodermata,Bivalva,Cephalopoda,Gastropoda,Pteropoda,Nemertea,Phoronida,Pisces,Platyhelminthes,Protozoa,Sipuncula,Appendicularia,Thaliacea,Animalia
Northern Vancouver Island Shelf,16,-127.983,50,13/03/1980,17:00,Daylight,Bongo ONH,351,0.56,513,910,432.84,,0.02091,0.06405,0,0,65.73028,0,0,0,0,0.0302,0.34792,0.01065,0.26349,0.05914,0,5.32549,0,0.76305,0.04617,0,0,0,0,0,0,0.25136,0,0,1.02975,0,0,0,0.00591,0.03119,0.02271
Northern Vancouver Island Shelf,20,-128.233,50.5,13/03/1980,21:15,Night,Bongo ONH,351,0.56,25,55,78.72,,0.00432,0.54154,0,0,142.97284,0,0,0,0,0.29919,0,0,0,0,0,12.69817,0,3.61547,0.00081,0,0.90127,0,0,0,0,3.18801,0,0,0.98767,0,0,0,0,0.24771,0.0052
Northern Vancouver Island Shelf,21,-128.317,50.5,13/03/1980,21:47,Night,Bongo ONH,351,0.56,94,100,111.64,,0,0.2524,0.02293,0,25.78984,0.00871,0,0,0,0.03296,0.02222,0,0.04643,0,0,7.37674,0,0.22331,0.00567,0,0.31623,0,0,0,0,0.72089,0,0,0.1547,0,0,0,0.02866,0.04031,0.00826
Northern Vancouver Island Shelf,22,-128.433,50.5,13/03/1980,22:47,Night,Bongo ONH,351,0.56,164,182,159,,0.00428,0.72058,0,0,27.48209,0,0,0,0,0.01852,7.79547,0,0,0,0,2.98538,0,0.52025,0.00398,0,0.49846,0,0,0.10377,0,4.85736,0,0,0.71975,0,0,0,0.03623,0.04717,0.04444
Northern Vancouver Island Shelf,25,-129.35,51,14/03/1980,0:00,Night,Bongo ONH,351,0.56,156,182,146.29,,0,0.07814,0,0,21.86825,0,0,0,0,0.03019,5.41609,0,0,0,0,0.27805,0,0.47372,0,0,0.4207,0,0,0.01914,0,1.94901,0,0,0.52128,0,0,0,0.08312,0.01025,0
Northern Vancouver Island Shelf,27,-128.517,51,14/03/1980,4:30,Night,Bongo ONH,351,0.56,70,100,77,,0,0,0.18286,0,71.424,0.2693,0,0,0,0.26764,0.41116,0,0,0,0,1.05522,0,4.34403,0.05319,0,5.32613,0,0,0,0,7.15221,0,0,0.58182,0,0,0,0.38234,0.21429,0
Northern Vancouver Island Shelf,26,-128.933,51,14/03/1980,6:20,Daylight,Bongo ONH,351,0.56,57,76,106.66,,0,0.0405,0.37202,0.003,76.65422,0,0,0,0,0.09661,1.08007,0,0,0,0,0.52563,0,0.30002,0.0768,0,1.52379,0,0,0.0525,0,3.40671,0,0,0.96288,0,0,0,1.41009,0.02813,0
Alaska Basin East,P26,-145,50,14/03/1980,9:30,Daylight,SCOR VNH,351,0.56,149,4250,36.93,,0.35906,0,0,0,0,0,0,0,0,0,0.8221,0,0,0,0,0,0,5.23152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northern Vancouver Island Shelf,24,-129.8,51,14/03/1980,11:05,Daylight,Bongo ONH,351,0.56,491,910,379.27,,0.00181,0.22388,0.00675,0,11.23234,0,0,0,0,0,0.34272,0,0,0.52311,0,1.96534,0,0.22992,0.02327,0,0,0,0,0,0,0.15097,0,0,0.5596,0,0,0,0,0.03164,0
Hecate Strait,32,-129.85,51.5,14/03/1980,14:40,Daylight,Bongo ONH,351,0.56,164,182,196.83,,0,0.0439,0,0,13.30477,0,0,0,0,0.01122,6.58497,0,0,0,0,0.4027,0,0.88838,0,0,0,0,0,0,0,1.79403,0,0,0.39831,0,0,0,0.00163,0,0
Dixon Shelf,51,-133.367,54.5,16/03/1980,0:00,Night,Bongo ONH,351,0.56,229,364,127.11,,0.00267,0.23325,0,0,6.185,0,0,0,0.01274,0.0029,9.2213,0,0.04078,0.27693,0,0.33062,0,0.12588,0,0,0,0,0,0,0,0.15608,0,0,0.58453,0,0,0,0,0,0
Alaska Basin East,P26,-145,50,16/03/1980,9:00,Daylight,SCOR VNH,351,0.56,150,4250,36.93,,0.23937,0,0,0,26.71338,0,0,0,0,0,0,0,0,0.43325,0,1.71568,0,1.74384,0.86271,0,0,0,0,0,0,5.22502,0,0,2.21013,0,0,0,0.05199,0,0
Dixon Shelf,49,-134.1,54.5,16/03/1980,19:35,Daylight,Bongo ONH,351,0.56,435,910,322.49,,0.0008,1.18502,0.00397,0,7.63764,0,0,0,0.001,0,1.65773,0,0,0.68467,0,0.60326,0,0.02946,0.02251,0,0,0,0,0,0,0.48672,0,0,0.56497,0,0,0,0.00099,0,0
Dixon Shelf,50,-133.817,54.5,16/03/1980,21:55,Night,Bongo ONH,351,0.56,181,182,192.84,,0,0.30686,0,0,3.62093,0,0,0,0,0,7.81466,0,0,0.0083,0,0.21602,0,0.00674,0,0,0,0,0,0.02904,0,1.09729,0,0,0.10112,0,0,0,0.00332,0.01556,0
Dixon Shelf,52,-132.917,54.5,17/03/1980,2:30,Night,Bongo ONH,351,0.56,328,365,323.66,,0.01366,0.59405,0,0,5.67168,0,0,0,0,0.02084,2.75944,0,0.01602,0.41525,0,2.36247,0,0.32759,0.01266,0,0,0,0,0,0,0.12606,0,0,0.79997,0,0,0,0,0,0.00997
Dixon Shelf,53,-132.45,54.5,17/03/1980,5:05,Night,Bongo ONH,351,0.56,319,364,260.99,,0.06774,3.69542,0,0,75.94901,0,0,0,0,0.02774,2.7309,0,0,1.71654,0,4.72649,0,4.59247,0.11356,0,0,0,0,0,0,0.25411,0,0,1.24564,0,0,0,0,0,0.00235
Dixon Shelf,54,-132,54.5,17/03/1980,7:30,Daylight,Bongo ONH,351,0.56,233,246,216.75,,0.10196,1.6576,0.02953,0,57.50509,0,0,0,0,0.04027,1.87212,0,0.02392,0.73818,0,6.05479,0,0.16147,0.07576,0,0,0,0,0,0,0.27091,0,0,0.06791,0,0,0,0.00591,0,0.00425
Dixon Shelf,55,-131.567,54.5,17/03/1980,9:50,Daylight,Bongo ONH,351,0.56,262,282,226.69,,0.05099,3.90657,0.01412,0,16.19131,0,0,0,0,0.05119,1.26189,0,0,0.22586,0,1.43187,0,0.31276,0.04796,0,0,0,0,0,0,0.22303,0,0,0.07279,0,0,0,0.00565,0,0.00903
Dixon Shelf,56,-131.117,54.5,17/03/1980,12:10,Daylight,Bongo ONH,351,0.56,135,146,138.95,,0.00734,0.80648,24.87226,0,25.96749,0,0,0,0,0.1695,1.17899,0,0.78348,0.92119,0,7.21974,0,0.02159,0.00046,0,0,0,0,0,0,0.83772,0,0,2.15431,0,0,0,1.01331,0,0.0059
Hecate Strait,58,-131.133,54,17/03/1980,17:00,Daylight,Bongo ONH,351,0.56,27,55,74.64,,0,0.08682,17.11468,0.01286,9.5061,0,0,0,0,0.15777,0,0,0,0,0,0.58821,0,0,0,0,0,0,0,0,0,0.65595,0,0,22.02573,0,0,0,0.78885,0,0
Hecate Strait,59,-130.833,54,17/03/1980,18:05,Daylight,Bongo ONH,351,0.56,33,100,71.08,,0,0,6.36579,0.0045,2.61641,0,0,0,0,0,0.42712,0,0,0,0,0.05223,0,0,0,0,0,0,0,0,0,0.46708,0,0,0.76759,0,0,0,0.34665,0,0
Hecate Strait,60,-130.7,53.5,17/03/1980,21:00,Night,Bongo ONH,351,0.56,78,100,72.07,,0,0.02997,0.62162,0,9.08098,0,0,0,0,0.0111,16.40877,0,0.50351,0,0,0.40139,0,0,0,0,0,0,0,0,0,1.4275,0,0,0.65479,0,0,0,0.22201,0,0
Hecate Strait,61,-131.083,53.5,17/03/1980,23:20,Night,Bongo ONH,351,0.56,25,55,73.88,,0,0,4.95507,0.0065,3.86374,0,0,0,0,0.06973,0,0,0,0.08663,0,0.36557,0,0,0.02772,0,0,0,0,0,0,0.18408,0,0,5.92324,0,0,0,0.38982,0,0
Hecate Strait,62,-131.5,53.5,18/03/1980,0:45,Night,Bongo ONH,351,0.56,22,22,66.95,,0.16293,0.50426,37.79775,0,8.79517,0.61945,0,0,0.01452,1.16529,0,0,0.23229,0,0,1.91295,0,0,0,0,0.75041,0,0,0,0,0.16251,0,0,58.84078,0,0,0,0.9177,0,0
Hecate Strait,64,-130.667,53,18/03/1980,6:15,Daylight,Bongo ONH,351,0.56,78,100,92.86,,0,0.08856,0.56515,0,2.8048,0,0,0,0,0.00396,0.65389,0,0,0,0,0.84308,0,0,0.03155,0,0,0,0,0,0,0.54189,0,0,0.30367,0,0,0,0.23261,0,0
Hecate Strait,65,-130.217,53,18/03/1980,8:15,Daylight,Bongo ONH,351,0.56,197,228,148.73,,0,0.04357,0.01721,0,3.92222,0,0,0,0.00692,0,5.8818,0,0,0,0,0.30724,0,0.01076,0,0,0,0,0,0,0,0.37867,0,0,0.12304,0,0,0,0.10973,0,0
Hecate Strait,66,-129.783,53,18/03/1980,10:20,Daylight,Bongo ONH,351,0.56,198,200,188.68,,0,0.4596,0.00339,0,4.80057,0,0,0,0.00687,0.00585,5.8604,0,0.1099,0.00848,0,0.35124,0,0,0,0,0,0,0,0,0,0.99385,0,0,0.03816,0,0,0,0.09667,0,0
Hecate Strait,67,-129.8,52.5,18/03/1980,14:10,Daylight,Bongo ONH,351,0.56,179,182,173.01,,0.00393,0.0756,0,0,3.1087,0,0,0,0,0,4.618,0,0,0,0,1.03222,0,0,0,0,0,0,0,0,0,0.76758,0,0,0.02081,0,0,0,0,0,0
Hecate Strait,68,-130.217,52.5,18/03/1980,16:04,Daylight,Bongo ONH,351,0.56,269,273,222.76,,0.00305,0.17212,0,0,7.90376,0,0,0,0.00291,0,0.19743,0,0,0.08619,0,0.35749,0,0,0.01839,0,0.07894,0,0,0,0,1.31154,0,0,0.72634,0,0,0,0.01437,0.01347,0
Hecate Strait,69,-130.667,52.5,18/03/1980,19:00,Daylight,Bongo ONH,351,0.56,70,100,73.12,,0,0.11247,0.02626,0.00219,6.31784,0,0,0,0,0,0,0,0,0,0,1.13521,0,0,0,0,0,0,0,0,0,1.17177,0,0,0.10804,0,0,0,0.63457,0,0
Hecate Strait,70,-131.117,52.5,18/03/1980,20:20,Night,Bongo ONH,351,0.56,54,55,91.64,,0,0,8.42252,0.00524,4.76065,0,0,0,0,0,0.457,0,0,0.1746,0,0.32056,0,0,0,0,0,0,0,0,0,0.41554,0,0,2.56233,0,0,0,0.98123,0,0
Hecate Strait,71,-130.683,52,18/03/1980,22:25,Night,Bongo ONH,351,0.56,225,228,193.17,,0.01425,0.22182,0.09939,0,11.29184,0,0,0,0,0,72.13128,0,0,0.0497,0,0.32891,0,0,0,0,0,0,0,0,0,0.81669,0,0,0.7294,0,0,0,0.00663,0,0
Hecate Strait,73,-129.8,52,19/03/1980,4:00,Night,Bongo ONH,351,0.56,86,100,90.25,,0,0,0,0,22.14383,0,0,0,0,0.00816,73.73962,0,0,0,0,0.91266,0,0.14404,0,0,0,0,0,0,0,9.10183,0,0,0.31137,0,0,0,0,0,0
Hecate Strait,74,-129.35,52,19/03/1980,6:00,Daylight,Bongo ONH,351,0.56,180,182,154.07,,0,0.19666,0,0,14.42914,0,0,0,0.00421,0.00478,5.7949,0,0,0,0,0.56956,0,1.08301,0,0,0.03261,0,0,0,0,1.40871,0,0,0.10256,0,0,0,0.00415,0,0
Hecate Strait,75,-128.933,52,19/03/1980,8:00,Daylight,Bongo ONH,351,0.56,78,100,75.52,,0,0,0.05085,0,12.66861,0,0,0,0,0.15593,0.01695,0,0,0,0,2.53416,0,0,0,0,0.04989,0,0,0,0,2.07415,0,0,2.13692,0,0,0,0.5339,0,0
Hecate Strait,31,-129.35,51.5,19/03/1980,12:00,Daylight,Bongo ONH,351,0.56,49,100,101.78,,0,0.03036,0,0,32.08977,0,0,0,0,0,0,0,0,0,0,0.74074,0,0.22696,0,0,0.2812,0,0,0,0,6.68422,0,0,1.55532,0,0,0,0.0503,0,0
Hecate Strait,30,-128.933,51.5,19/03/1980,14:10,Daylight,Bongo ONH,351,0.56,43,100,108.46,,0,0.46262,0,0,34.46884,0,0,0,0,0.19001,0.38521,0,0,0,0,0.63493,0,0.01752,0,0,0.01623,0,0,0,0,2.02692,0,0,5.39794,0,0,0,0.19473,0,0
Hecate Strait,29,-128.517,51.5,19/03/1980,17:12,Daylight,Bongo ONH,351,0.56,156,164,130.44,,0.00782,0.57855,0,0,25.71503,0,0,0,0,0.02821,3.77874,0,0,0.02453,0,0.65673,0,0.0437,0.00049,0,0.4333,0,0,0,0,2.66666,0,0,0.08816,0,0,0,0.03435,0,0
Northern Vancouver Island Shelf,28,-128.1,51,19/03/1980,21:45,Night,Bongo ONH,351,0.56,66,100,72.87,,0,0.16962,0,0,120.98248,0,0,0,0,0.46461,2.11829,0,0,0,0,2.99078,0,2.54329,0,0,5.628,0,0,0.07685,0,2.0903,0,0,2.51022,0,0,0,0.10539,0,0
Alaska Basin East,P26,-145,50,21/03/1980,9:00,Daylight,SCOR VNH,351,0.56,150,4250,36.93,,0.35906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3596,0.28757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alaska Basin East,P26,-145,50,23/03/1980,9:00,Daylight,SCOR VNH,351,0.56,148,4250,36.93,,0.64446,0.41072,0,0,29.10484,0,0,0,0,0,0.22854,0,0,0.6932,0,0.62388,0,0.87192,0.28757,0,0,0,0,0,0,3.89927,0,0,0,0,0,0,0.01083,0,0
Alaska Basin East,P26,-145,50,30/03/1980,10:15,Daylight,SCOR VNH,351,0.56,149,4250,36.93,,1.93339,0,0,0,60.2626,0,0,0,0,0,1.02941,0,0,0.95315,0,3.53967,0,2.61576,0.86271,0,0,0,0,0,0,3.48334,0,0,0,0,0,0,0.04333,0,0
Alaska Basin East,P26,-145,50,02/04/1980,9:30,Daylight,SCOR VNH,351,0.56,149,4250,36.93,,0.47874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.37043,0,0,0,0,0,2.88925,0,0,0,0,0,0,0,0,0,0,0
Alaska Basin East,P26,-145,50,05/04/1980,9:00,Daylight,SCOR VNH,351,0.56,149,4250,36.93,,0.47874,0.90333,0,0,100.02124,0,0,0,0,0,0.013,0,0,0.43325,0,50.44814,0,4.56269,0.28757,0,0,0,0,0,0,2.29245,0,0,0,0,0,0,0.38993,0,0
Alaska Basin East,P26,-145,50,10/04/1980,9:00,Daylight,SCOR VNH,351,0.56,150,4250,36.93,,0,0,0,0,106.89474,0,0,0,0,0,0.09358,0,0,0.95315,0,18.19659,0,5.23152,0.28757,0,0,0,0,0,0,4.41484,0,0,0,0,0,0,0.10398,0,0
Alaska Basin East,P26,-145,50,11/04/1980,9:00,Daylight,SCOR VNH,351,0.56,148,4250,36.93,,2.83943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23152,0.28757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alaska Basin East,P26,-145,50,14/04/1980,9:04,Daylight,SCOR VNH,351,0.56,149,4250,36.93,,1.28893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87192,0.86271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juan de Fuca,1,-124.383,48.5,15/04/1980,22:30,Night,Bongo ONH,351,0.56,70,91,47.67,,0,1.38016,3.86658,0,65.14342,0,0,0,0,0.30879,14.29118,0,0.10875,0.80554,0,9.6417,0,9.57546,0.12622,0,11.22417,0,0,0,0,0.45647,0,0,3.20223,0,0,0,4.02769,0,0.21911
Southern Vancouver Island Shelf (Stations B and D),2,-124.55,48.5,15/04/1980,23:30,Night,Bongo ONH,351,0.56,178,182,122.34,,0.23139,0.08611,1.92513,0.00523,31.44777,0,0,0,0,0.27507,4.98774,0,0.08475,0.62776,0,9.84154,0,5.68693,0.10511,0.16888,4.85604,0,0,0,0,0.2668,0,0,1.02142,0,0,0,1.33922,0,0.20925
Southern Vancouver Island Shelf (Stations B and D),3,-124.867,48.5,16/04/1980,1:40,Night,Bongo ONH,351,0.56,156,182,113.39,,0.44978,0,1.53523,0,101.04108,0.00857,0,0,0,0.10385,19.51124,0,2.70923,0,0,4.89005,0,0.69445,0.01173,0,0.05538,0,0,0,0,1.82309,0,0,1.96314,0,0,0,0.23706,0,0.03974
Southern Vancouver Island Shelf (Station C),4,-125.3,48.5,16/04/1980,3:30,Night,Bongo ONH,351,0.56,98,182,66.35,,0.10249,0.57086,0.27008,0,84.44441,0,0,0,0,0.11093,39.19517,0,1.54333,0,0,2.19653,0,0.06992,0.02004,0,1.77941,0,0,0.0422,0,3.88727,0,0,2.43256,0,0,0,0.41477,0,0.2423
Southern Vancouver Island Shelf (Stations B and D),5,-125.717,48.5,16/04/1980,5:30,Daylight,Bongo ONH,351,0.56,66,100,66.38,,0,0,0,0,47.64722,0,0,0,0,0.05147,0.23139,0,0,0,0,4.10368,0,0.34803,0,0,0.18921,0,0,0,0,2.00061,0,0,1.10045,0,0,0,0.40494,0,0.02622
Southern Vancouver Island Shelf (Stations B and D),6,-126.083,48.5,16/04/1980,7:00,Daylight,Bongo ONH,351,0.56,156,182,170,,0,0.06446,0,0,22.59689,0,0,0,0,0.04678,0.616,0,0,0.03765,0,1.33935,0,0.32411,0.02409,0,0.28075,0,0,0,0,0.768,0,0,0.40477,0,0,0,0.09412,0,0.00181
Southern Vancouver Island Shelf (Stations B and D),7,-126.4,48.5,16/04/1980,8:45,Daylight,Bongo ONH,351,0.56,516,910,317.15,,0.43954,0.06843,0,0,16.9941,0,0,0,0,0.01077,0.13458,0,0.04904,0.84755,0,4.96729,0,0.54484,0.23014,0.48022,0.01584,0,0,0,0,0.1062,0,0,0.34079,0,0,0,0.00605,0.01436,0.0042
Central Strait of Georgia,1,-123.803,49.433,16/04/1980,9:00,Daylight,SCOR VNH,236,0.56,135,195,31,1,0,9.24736,0.12387,0,5.792,0,0,0,0,0.2529,0.69394,0,0,2.89032,0.06039,0.9202,0,0,6.33258,0,0,0.01734,0,0,0,0.90597,0,0,1.12839,0,0,0,0.06839,0,0
Alaska Basin East,P26,-145,50,16/04/1980,11:25,Daylight,SCOR VNH,351,0.56,145,4250,36.93,,1.28893,2.46434,0,0,148.63415,0,0,0,0,0,0.12738,0,0,1.81966,0,68.84376,0,2.61576,0.57514,0,0,0,0,0,0,6.66342,0,0,0,0,0,0,0.08665,0,0
Central Strait of Georgia,4A,-123.803,49.383,16/04/1980,12:38,Daylight,SCOR VNH,236,0.56,175,187,31.69,4,6.26721,7.08063,0.32313,0,13.88184,0,0,0,0.20827,0.23666,1.00435,0,0,4.44304,0.28355,1.39161,0,0.23666,19.04639,0,0,0.01696,0,0,0,2.97254,0,0,11.87504,0,0,0,0.14989,0,0
Southern Vancouver Island Shelf (Stations B and D),8,-126.933,49,16/04/1980,13:20,Daylight,Bongo ONH,351,0.56,508,910,384.42,,0.01899,0.40106,0,0,22.69722,0,0,0,0,0.01264,1.55549,0,0.05394,0.63264,0,4.34314,0,0.25231,0.07939,0.14958,0.02941,0,0,0.03225,0,0.73913,0,0,0.05717,0,0,0,0,0.03127,0.00479
Central Strait of Georgia,7A,-123.803,49.333,16/04/1980,15:21,Daylight,SCOR VNH,236,0.56,260,400,34.69,7,4.45021,76.46652,0.92246,0,20.92486,0,0,0,0.47564,0.57111,2.43206,0,0,4.79677,0.05756,1.11992,0,0.48774,25.5921,0,0,0,0,0.08071,0,1.17671,0,0,17.5601,0,0,0,0.14701,0,0
Southern Vancouver Island Shelf (Stations B and D),9,-126.55,49,16/04/1980,16:00,Daylight,Bongo ONH,351,0.56,123,182,121.41,,0,0.5419,0,0,49.60324,0,0,0,0,0.05917,1.48456,0,0,0,0,3.02509,0,0.08896,0,0,1.87247,0,0,0,0,1.0925,0,0,0.69211,0,0,0,0.30574,0.16061,0.03711
Southern Vancouver Island Shelf (Stations B and D),10,-126.233,49,16/04/1980,17:00,Daylight,Bongo ONH,351,0.56,74,100,81.2,,0,0,0,0,41.07901,0,0,0,0,0.12507,3.81724,0,0,0,0,2.81969,0,2.94828,0.10089,0,1.9134,0,0,0,0,1.96946,0,0,0.73302,0,0,0,0.14187,0,0.09332
Juan de Fuca,10A,-123.803,48.283,16/04/1980,17:40,Daylight,SCOR VNH,236,0.56,295,400,47.82,10,2.53846,65.03018,0.38812,0,17.43543,0,0,0,0.82811,0.12907,0.14738,0,0,3.94814,0.03306,0.37327,0,0.64074,21.08783,0,0,0,0,0,0,1.24634,0,0,9.40903,0,0,0,0.02886,0,0
Southern Vancouver Island Shelf (Stations B and D),11,-126.067,49,16/04/1980,18:00,Daylight,Bongo ONH,351,0.56,44,55,100.13,,0,0,0.71587,0,61.26005,0,0,0,0,0.0294,4.32957,0,0,0,0,12.59929,0,3.41548,0.04617,0,4.34515,0,0,0,0,2.39049,0,0,3.07789,0,0,0,0.1534,0.01498,0.35793
Central Strait of Georgia,13A,-123.803,49.233,16/04/1980,21:30,Night,SCOR VNH,236,0.56,180,201,32.53,13,2.72831,17.66541,0.17707,0,7.31539,0,0,0,0.30433,0.07968,0.63388,0,0,2.7052,0.03773,1.48478,0,0.7593,18.17,0,0,0,0,0.03689,0,0.8552,0,0,86.0744,0,0,0,0.1746,0,0
Northern Vancouver Island Shelf,13,-126.9,49.5,17/04/1980,1:15,Night,Bongo ONH,351,0.56,74,100,77.24,,0.61497,0,0,0,63.09022,0.00839,0,0,0,0.07623,7.15898,0,0,0,0,6.17807,0,1.69611,0.14704,0,4.48017,0,0,0,0,4.88762,0,0,4.08441,0,0,0,0.21543,0,0.07424
Northern Vancouver Island Shelf,14,-127.233,49.5,17/04/1980,3:15,Night,Bongo ONH,351,0.56,156,182,140,,0.09943,0.50744,0,0,11.4389,0,0,0,0,0.07429,8.04457,0,0,0.04571,0,0.64643,0,0.53293,0.02627,0,0.11395,0,0,0.06857,0,0.97886,0,0,1.62172,0,0,0,0.18286,0.15051,0.02048
Northern Vancouver Island Shelf,15,-127.567,49.5,17/04/1980,4:50,Night,Bongo ONH,351,0.56,500,910,385.13,,0.00706,0.27058,0,0,15.13768,0,0,0,0,0.01055,0.73497,0,0.05384,0.69795,0,6.83108,0,0.74992,0.08451,0,1.23601,0,0,0,0,0.30223,0,0,0.68599,0,0,0,0.01994,0.07419,0.00011
Central Strait of Georgia,14,-123.467,49.3,17/04/1980,7:30,Daylight,SCOR VNH,236,0.56,110,150,28.38,14,0.22984,29.98097,0.13883,0,9.03396,0,0,0,0.11628,0.11529,1.36448,0,0,5.63777,0.107,2.33087,0,0.3594,28.06308,0,0,0,0,0,0,1.43905,0,0,7.4179,0,0,0,0.08528,0,0
Northern Vancouver Island Shelf,19,-127.583,50,17/04/1980,8:44,Daylight,Bongo ONH,351,0.56,55,55,106.38,,0,0.16244,14.82384,0,126.01727,0,0,0,0,2.21395,14.72156,0,0,0,0,2.01959,0,86.02094,0.01076,0,2.85737,0,0,0,0,24.13687,0,0,8.3825,0,0,0,1.78079,0,0.0154
Northern Vancouver Island Shelf,18,-127.717,50,17/04/1980,9:30,Daylight,Bongo ONH,351,0.56,70,182,68.83,,0.00494,3.00227,0.29754,0,57.29703,0,0,0,0,0.47049,2.38908,0,0,0.18597,0,7.3255,0,17.99201,0.36625,0,6.94337,0,0,0,0,12.18655,0,0,5.79747,0,0,0,1.6179,0.02205,0.00595
Northern Vancouver Island Shelf,17,-127.867,50,17/04/1980,10:10,Daylight,Bongo ONH,351,0.56,99,100,167.54,,0,0.78539,0,0,131.27044,0,0,0,0,0.10543,1.18062,0,0,0.1528,0,1.25716,0,2.71308,0.01133,0,2.66133,0,0,0,0,2.43476,0,0,1.55939,0,0,0,0.48896,0.00032,0.00244
Central Strait of Georgia,17,-123.467,49.225,17/04/1980,10:55,Daylight,SCOR VNH,236,0.56,247,304,57.27,17,1.87624,12.13553,0.10058,0,10.50889,0,0,0,0.28811,0.10805,0.55505,0,0,2.2909,0.00581,0.77004,0,0.05588,17.29247,0,0,0,0.00034,0.02095,0,0.40754,0,0,7.3899,0,0,0,0.08556,0,0.67051
Northern Vancouver Island Shelf,16,-127.983,50,17/04/1980,11:10,Daylight,Bongo ONH,351,0.56,500,910,393.04,,0.00692,0.41056,0,0,37.78037,0,0,0,0,0.02157,0.29635,0,0.10552,0.4885,0,8.21883,0,1.26564,0.02194,0,0.68705,0,0,0,0,0.57297,0,0,0.69186,0,0,0,0.06839,0.03058,0.00313
Northern Vancouver Island Shelf,20,-128.233,50.5,17/04/1980,15:30,Daylight,Bongo ONH,351,0.56,25,55,91.94,,0,0,2.22754,0,138.42125,0,0,0,0,3.20209,1.58295,0,0,0,0,1.97067,0,14.77784,0.02228,0,3.45356,0,0,0,0,4.26017,0,0,8.52914,0,0,0,0.11138,0,0
Northern Vancouver Island Shelf,21,-128.317,50.5,17/04/1980,15:45,Daylight,Bongo ONH,351,0.56,90,100,66.68,,0,0,1.91962,0,43.72123,0,0,0,0,0.5039,0.46071,0,0,0,0,2.3574,0,12.16225,0.03989,0,5.64415,0,0,0,0,1.95801,0,0,0.53764,0,0,0,0.03839,0.09052,0
Northern Vancouver Island Shelf,22,-128.433,50.5,17/04/1980,16:24,Daylight,Bongo ONH,351,0.56,156,182,129.34,,0.03754,0.01283,0.2771,0,73.76919,0,0,0,0,0.03711,5.20628,0,0,0,0,5.40353,0,2.57593,0.00489,0.00433,3.32507,0,0,0,0,1.85063,0,0,0.61003,0,0,0,0.02969,0.99954,0.00792
Northern Vancouver Island Shelf,23,-128.667,50.5,17/04/1980,17:30,Daylight,Bongo ONH,351,0.56,500,910,287.21,,1.63365,0.55937,0.05348,0,31.63959,0,0,0,0,0.01363,1.10219,0,0.16245,0.57937,0,1.73668,0,1.16727,0.06366,0,0.74649,0,0,0,0,0.80276,0,0,3.64816,0,0,0,0.00891,0.03134,0.0057
Central Strait of Georgia,23,-123.467,49.075,17/04/1980,18:45,Daylight,SCOR VNH,236,0.56,296,329,68.12,23,2.08685,25.58326,0.1879,0,11.69028,0,0,0,0.24222,0.02402,0.00282,0,0,2.48972,0.09038,0.40076,0,0.28068,9.37669,0,0.0761,0,0,0,0,0.72637,0,0,10.36905,0,0,0,0.04066,0,0
Northern Vancouver Island Shelf,27,-128.517,51,17/04/1980,21:10,Daylight,Bongo ONH,351,0.56,78,100,78.03,,0,0.03985,0.13123,0,28.77055,0.02076,0,0,0,0.07546,0.21838,0,0.06644,0,0,2.36994,0,2.64129,0,0,2.79811,0,0,0,0,2.9281,0,0,2.09446,0,0,0,0.59054,0,0
Central Strait of Georgia,26,-123.467,49,17/04/1980,22:45,Night,SCOR VNH,236,0.56,175,220,37.31,26,1.2208,24.59806,0.17154,0,12.11059,0,0,0,0.26534,0.10421,0.00986,0,0,2.05843,0.13937,1.21013,0,1.26026,20.57518,0,0.13894,0.01441,0,0,0,1.21093,0,0,8.17528,0,0,0,0.12758,0,0
Northern Vancouver Island Shelf,26,-128.933,51,17/04/1980,23:15,Night,Bongo ONH,351,0.56,70,76,75.7,,0.0093,0.74463,0.01691,0,12.54655,0.13696,0,0,0,0.06806,0.29062,0,0.06848,0.04227,0,1.63062,0,0.47691,0.01672,0,0.59921,0,0,0,0,0.97015,0,0,0.26579,0,0,0,0.05073,0.19863,0.00068
Northern Vancouver Island Shelf,25,-129.35,51,18/04/1980,1:30,Night,Bongo ONH,351,0.56,139,182,133.59,,0,0.51562,0,0,29.21583,0,0,0,0,0.02204,5.26012,0,0,0,0,2.18567,0,0.87496,0,0,0.66011,0,0,0,0,0.58627,0,0,0.0015,0,0,0,0.00479,0.00013,0.00077
